Filename,URN,Title,Author,Editor,Publisher,Publication Year,Language,Size,Location,Source
tlg2601.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg2601.tlg001.1st1K-grc1,Περὶ τῶν παρὰ Δημοσθένει σχημάτων,Tiberius Rhetor,Leonhard von Spengel,Teubner,1856,Greek,71908,data/tlg2601/tlg001,data
tlg0532.tlg001.perseus-grc2.xml,urn:cts:greekLit:tlg0532.tlg001.perseus-grc2,τὰ κατὰ Λευκίππην καὶ Kλειτoφῶντα,Achilles Tatius,Rudolf Hercher,Teubner,1858,Greek,662295,data/tlg0532/tlg001,data
tlg2057.tlg002.1st1K-grc1.xml,urn:cts:greekLit:tlg2057.tlg002.1st1K-grc1,Historia Ecclesiastica,"Socrates, Scholasticus",Robert Hussey,Oxford at the Clarendon Press,1893,Greek,1689895,data/tlg2057/tlg002,data
tlg9010.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg9010.tlg001.1st1K-grc1,Suidae lexicon,Suda,Ada Adler,Teubner,1928,Greek,17296493,data/tlg9010/tlg001,data
tlg9019.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg9019.tlg001.1st1K-grc1,In Aristotelis librum de interpretatione commentarium,Stephanus of Alexandria,Michael Hayduck,Reimer,1885,Greek,393393,data/tlg9019/tlg001,data
tlg1287.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg1287.tlg001.1st1K-grc1,Fragmenta,Cranto,Friedrich Wilhelm August Mullach,Firmin-Didot,1881,Greek,26507,data/tlg1287/tlg001,data
tlg0731.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg0731.tlg001.1st1K-grc1,Physiognomonica,Adamantius Judaeus,Richard Foerster,Teubner,1893,Greek,168741,data/tlg0731/tlg001,data
tlg0731.tlg003.1st1K-grc1.xml,urn:cts:greekLit:tlg0731.tlg003.1st1K-grc1,Physiognomonica (epitome Matritensis),Adamantius,Richard Foerster,Teubner,1893,Greek,77601,data/tlg0731/tlg003,data
tlg1617.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg1617.tlg001.1st1K-grc1,Declamationes,Marcus Antonius Polemon,Hugo Hinck,Teubner,1873,Greek,97812,data/tlg1617/tlg001,data
tlg0557.tlg001.perseus-grc2.xml,urn:cts:greekLit:tlg0557.tlg001.perseus-grc2,Ἀρριανοῦ τῶν Ἐπικτήτου Διατριβῶν,Epictetus,Heinrich Schenkl,Teubner,1916,Greek,1261046,data/tlg0557/tlg001,data
tlg0557.tlg001.perseus-eng3.xml,,Arrian's Discourses of Epictetus,Epictetus,George Long,George Bell and Sons,1890,English,937795,data/tlg0557/tlg001,data
tlg0557.tlg001.perseus-eng4.xml,,The Discourses of Epictetus,Epictetus,Thomas Wentworth Higginson,Thomas Nelson and Sons,1890,English,620706,data/tlg0557/tlg001,data
tlg0557.tlg003a.perseus-eng4.xml,,Fragments,Epictetus,Thomas Wentworth Higginson,Thomas Nelson and Sons,1890,English,51778,data/tlg0557/tlg003a,data
tlg0557.tlg003a.perseus-eng3.xml,,Fragments,Epictetus,George Long,George Bell and Sons,1890,English,73606,data/tlg0557/tlg003a,data
tlg0557.tlg003.perseus-grc2.xml,urn:cts:greekLit:tlg0557.tlg003.perseus-grc2,Dissertationum Epictetearum sive ab Arriano sive ab aliis digestarum fragmenta,Epictetus,Heinrich Schenkl,B. G. Teubner,1916,Greek,31220,data/tlg0557/tlg003,data
tlg0557.tlg004.1st1K-grc1.xml,urn:cts:greekLit:tlg0557.tlg004.1st1K-grc1,Gnomologium Epicteteum (e Stobaei libris 1-2),Epictetus,Heinrich Schenkl,Teubner,1916,Greek,8056,data/tlg0557/tlg004,data
tlg0557.tlg005.1st1K-grc1.xml,urn:cts:greekLit:tlg0557.tlg005.1st1K-grc1,Gnomologium Epicteteum (e Stobaei libris 3‑4),Epictetus,Heinrich Schenkl,Teubner,1916,Greek,38486,data/tlg0557/tlg005,data
tlg0557.tlg002.perseus-eng3.xml,,"The Encheiridion, or Manual.",Epictetus,George Long,George Bell and Sons,1890,English,60917,data/tlg0557/tlg002,data
tlg0557.tlg002.perseus-eng4.xml,,The Enchiridion,Epictetus,Thomas Wentworth Higginson,Thomas Nelson and Sons,1890,English,45307,data/tlg0557/tlg002,data
tlg0557.tlg002.perseus-grc2.xml,urn:cts:greekLit:tlg0557.tlg002.perseus-grc2,Ἐγχειρίδιον,Epictetus,Heinrich Schenkl,Teubner,1916,Greek,84906,data/tlg0557/tlg002,data
tlg2200.tlg00443.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00443.opp-grc1,Oratio 43,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,40051,data/tlg2200/tlg00443,data
tlg2200.tlg00444.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00444.opp-grc1,Oratio 44,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,11918,data/tlg2200/tlg00444,data
tlg2200.tlg00426.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00426.opp-grc1,Oratio 26,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,52878,data/tlg2200/tlg00426,data
tlg2200.tlg00410.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00410.opp-grc1,Oratio 10,Libanius,Richard Foerster,Teubner,1903,Latin,39288,data/tlg2200/tlg00410,data
tlg2200.tlg00428.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00428.opp-grc1,Oratio 28,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,40783,data/tlg2200/tlg00428,data
tlg2200.tlg00445.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00445.opp-grc1,Oratio 45,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,58584,data/tlg2200/tlg00445,data
tlg2200.tlg00442.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00442.opp-grc1,Oratio 42,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,84026,data/tlg2200/tlg00442,data
tlg2200.tlg00429.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00429.opp-grc1,Oratio 29,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,56843,data/tlg2200/tlg00429,data
tlg2200.tlg00411.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00411.opp-grc1,Oratio 11,Libanius,Richard Foerster,Teubner,1903,Latin,317492,data/tlg2200/tlg00411,data
tlg2200.tlg00427.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00427.opp-grc1,Oratio 27,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,67400,data/tlg2200/tlg00427,data
tlg2200.tlg00530.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00530.opp-grc1,Declamatio 30,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,137795,data/tlg2200/tlg00530,data
tlg2200.tlg00508.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00508.opp-grc1,Declamatio 8,Libanius,Richard Foerster,B.G. Teubner,1909,Latin,58079,data/tlg2200/tlg00508,data
tlg2200.tlg00537.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00537.opp-grc1,Declamatio 37,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,68866,data/tlg2200/tlg00537,data
tlg2200.tlg00501.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00501.opp-grc1,Declamatio I,Libanius,Richard Foerstser,B.G. Teubner,1909,Latin,343785,data/tlg2200/tlg00501,data
tlg2200.tlg00539.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00539.opp-grc1,Declamatio 39,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,75209,data/tlg2200/tlg00539,data
tlg2200.tlg00506.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00506.opp-grc1,Declamatio 6,Libanius,Richard Foerster,B.G. Teubner,1909,deu,141124,data/tlg2200/tlg00506,data
tlg2200.tlg00538.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00538.opp-grc1,Declamatio 38,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,90066,data/tlg2200/tlg00538,data
tlg2200.tlg00507.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00507.opp-grc1,Declamatio 7,Libanius,Richard Foerster,B.G. Teubner,1909,Latin,47728,data/tlg2200/tlg00507,data
tlg2200.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg2200.tlg001.1st1K-grc1,Epistulae 1-839,Libanius,,Georg Olms Verlagsbuchhandlung,1963,Latin,2527243,data/tlg2200/tlg001,data
tlg2200.tlg00509.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00509.opp-grc1,Declamatio 9,Libanius,Richard Foerster,B.G. Teubner,1909,Latin,84945,data/tlg2200/tlg00509,data
tlg2200.tlg00536.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00536.opp-grc1,Declamatio 36,Libanius,Richard Foerster,B.G. Teubner,1913,Greek,114458,data/tlg2200/tlg00536,data
tlg2200.tlg008.1st1K-grc1.xml,urn:cts:greekLit:tlg2200.tlg008.1st1K-grc1,Characteres Epistolici,Libanius,Eberhard Richtsteig,Georg Olms Verlagsbuchhandlung,1963,Latin,81874,data/tlg2200/tlg008,data
tlg2200.tlg00531.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00531.opp-grc1,Declamatio 31,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,104133,data/tlg2200/tlg00531,data
tlg2200.tlg00513.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00513.opp-grc1,Declamatio 13,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,140305,data/tlg2200/tlg00513,data
tlg2200.tlg00514.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00514.opp-grc1,Declamatio 14,Libanius,Richard Foerster,B.G. Teubner,1911,Greek,75779,data/tlg2200/tlg00514,data
tlg2200.tlg00522.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00522.opp-grc1,Declamatio 22,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,78416,data/tlg2200/tlg00522,data
tlg2200.tlg00525.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00525.opp-grc1,Declamatio 25,Libanius,Richard Foerster,B.G. Teubner,1911,Greek,93396,data/tlg2200/tlg00525,data
tlg2200.tlg00549.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00549.opp-grc1,Declamatio 49,Libanius,Richard Foerster,B.G. Teubner,1913,Greek,183913,data/tlg2200/tlg00549,data
tlg2200.tlg00540.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00540.opp-grc1,Declamatio 40,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,180696,data/tlg2200/tlg00540,data
tlg2200.tlg00547.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00547.opp-grc1,Declamatio 47,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,86187,data/tlg2200/tlg00547,data
tlg2200.tlg00524.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00524.opp-grc1,Declamatio 24,Libanius,Richard Foerster,B.G. Teubner,1911,Greek,64884,data/tlg2200/tlg00524,data
tlg2200.tlg00523.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00523.opp-grc1,Declamatio 23,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,196887,data/tlg2200/tlg00523,data
tlg2200.tlg00515.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00515.opp-grc1,Declamatio 15,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,103143,data/tlg2200/tlg00515,data
tlg2200.tlg00512.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00512.opp-grc1,Declamatio 12,Libanius,Richard Foerster,B.G. Teubner,1909,Latin,101377,data/tlg2200/tlg00512,data
tlg2200.tlg00546.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00546.opp-grc1,Declamatio 46,Libanius,Richard Foerster,B.G. Teubner,1913,Greek,97343,data/tlg2200/tlg00546,data
tlg2200.tlg00541.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00541.opp-grc1,Declamatio 41,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,79025,data/tlg2200/tlg00541,data
tlg2200.tlg00548.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00548.opp-grc1,Declamatio 48,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,91766,data/tlg2200/tlg00548,data
tlg2200.tlg00402.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00402.opp-grc1,Oratio 2,Libanius,Richard Foerster,Teubner,1903,Latin,76647,data/tlg2200/tlg00402,data
tlg2200.tlg00405.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00405.opp-grc1,Oratio V,Libanius,Richard Foerster,Teubner,1903,Latin,55044,data/tlg2200/tlg00405,data
tlg2200.tlg00433.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00433.opp-grc1,Oratio 33,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,73834,data/tlg2200/tlg00433,data
tlg2200.tlg00434.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00434.opp-grc1,Oratio 34,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,50900,data/tlg2200/tlg00434,data
tlg2200.tlg00460.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00460.opp-grc1,Oratio 60,Libanius,Richard Foerster,Teubner,1908,Latin,39076,data/tlg2200/tlg00460,data
tlg2200.tlg00458.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00458.opp-grc1,Oratio 58,Libanius,Richard Foerster,Teubner,1908,Latin,64710,data/tlg2200/tlg00458,data
tlg2200.tlg00451.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00451.opp-grc1,Oratio 51,Libanius,Richard Foerster,Teubner,1908,Latin,57812,data/tlg2200/tlg00451,data
tlg2200.tlg00456.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00456.opp-grc1,Oratio 56,Libanius,Richard Foerster,Teubner,1908,Latin,50995,data/tlg2200/tlg00456,data
tlg2200.tlg00435.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00435.opp-grc1,Oratio 35,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,48799,data/tlg2200/tlg00435,data
tlg2200.tlg00432.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00432.opp-grc1,Oratio 32,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,44051,data/tlg2200/tlg00432,data
tlg2200.tlg00404.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00404.opp-grc1,Oratio 4,Libanius,Richard Foerster,Teubner,1903,Latin,46423,data/tlg2200/tlg00404,data
tlg2200.tlg00403.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00403.opp-grc1,Oratio 3,Libanius,Richard Foerster,Teubner,1903,Latin,37659,data/tlg2200/tlg00403,data
tlg2200.tlg00457.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00457.opp-grc1,Oratio 57,Libanius,Richard Foerster,Teubner,1908,Latin,80927,data/tlg2200/tlg00457,data
tlg2200.tlg00450.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00450.opp-grc1,Orationes L,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,49713,data/tlg2200/tlg00450,data
tlg2200.tlg00459.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00459.opp-grc1,Oratio 59,Libanius,Richard Foerster,Teubner,1908,Latin,285667,data/tlg2200/tlg00459,data
tlg2200.tlg00461.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00461.opp-grc1,Oratio 61,Libanius,Richard Foerster,Teubner,1908,Latin,43157,data/tlg2200/tlg00461,data
tlg2200.tlg00447.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00447.opp-grc1,Oratio 47,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,64233,data/tlg2200/tlg00447,data
tlg2200.tlg00440.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00440.opp-grc1,Oratio 40,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,46325,data/tlg2200/tlg00440,data
tlg2200.tlg00449.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00449.opp-grc1,Oratio 49,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,55196,data/tlg2200/tlg00449,data
tlg2200.tlg00448.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00448.opp-grc1,Oratio 48,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,69799,data/tlg2200/tlg00448,data
tlg2200.tlg00441.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00441.opp-grc1,Oratio 41,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,33277,data/tlg2200/tlg00441,data
tlg2200.tlg00446.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00446.opp-grc1,Oratio 46,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,71966,data/tlg2200/tlg00446,data
tlg2200.tlg00534.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00534.opp-grc1,Declamatio 34,Libanius,Richard Foerster,B.G. Teubner,1913,Greek,255669,data/tlg2200/tlg00534,data
tlg2200.tlg00533.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00533.opp-grc1,Declamatio 33,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,103857,data/tlg2200/tlg00533,data
tlg2200.tlg00505.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00505.opp-grc1,Declamatio 5,Libanius,Richard Foerster,B.G. Teubner,1909,Latin,194093,data/tlg2200/tlg00505,data
tlg2200.tlg00502.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00502.opp-grc1,Declamatio 2,Libanius,Richard Foerstser,B.G. Teubner,1909,Latin,69135,data/tlg2200/tlg00502,data
tlg2200.tlg00551.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00551.opp-grc1,Declamatio 51,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,27277,data/tlg2200/tlg00551,data
tlg2200.tlg00503.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00503.opp-grc1,Declamatio 3,Libanius,Richard Foerster,B.G. Teubner,1909,Latin,79330,data/tlg2200/tlg00503,data
tlg2200.tlg00504.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00504.opp-grc1,Declamatio 4,Libanius,Richard Foerster,B.G. Teubner,1909,Latin,192384,data/tlg2200/tlg00504,data
tlg2200.tlg00532.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00532.opp-grc1,Declamatio 32,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,103020,data/tlg2200/tlg00532,data
tlg2200.tlg00535.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00535.opp-grc1,Declamatio 35,Libanius,Richard Foerster,B.G. Teubner,1913,Greek,72459,data/tlg2200/tlg00535,data
tlg2200.tlg00550.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00550.opp-grc1,Declamatio 50,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,81063,data/tlg2200/tlg00550,data
tlg2200.tlg00544.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00544.opp-grc1,Declamatio 44,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,142783,data/tlg2200/tlg00544,data
tlg2200.tlg00543.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00543.opp-grc1,Declamatio 43,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,124998,data/tlg2200/tlg00543,data
tlg2200.tlg00517.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00517.opp-grc1,Declamatio 17,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,159140,data/tlg2200/tlg00517,data
tlg2200.tlg00528.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00528.opp-grc1,Declamatio 28,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,54202,data/tlg2200/tlg00528,data
tlg2200.tlg00510.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00510.opp-grc1,Declamatio 10,Libanius,Richard Foerster,B.G. Teubner,1909,Latin,78770,data/tlg2200/tlg00510,data
tlg2200.tlg00526.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00526.opp-grc1,Declamatio 26,Libanius,Richard Foerster,B.G. Teubner,1911,Greek,121290,data/tlg2200/tlg00526,data
tlg2200.tlg00519.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00519.opp-grc1,Declamatio 19,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,75704,data/tlg2200/tlg00519,data
tlg2200.tlg00521.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00521.opp-grc1,Declamatio 21,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,68575,data/tlg2200/tlg00521,data
tlg2200.tlg00542.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00542.opp-grc1,Declamatio 42,Libanius,Richard Foerster,B.G. Teubner,1913,Latin,103417,data/tlg2200/tlg00542,data
tlg2200.tlg00545.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00545.opp-grc1,Declamatio 45,Libanius,Richard Foerster,B.G. Teubner,1913,Greek,62958,data/tlg2200/tlg00545,data
tlg2200.tlg00520.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00520.opp-grc1,Declamatio 20,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,65358,data/tlg2200/tlg00520,data
tlg2200.tlg00527.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00527.opp-grc1,Declamatio 27,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,49773,data/tlg2200/tlg00527,data
tlg2200.tlg00518.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00518.opp-grc1,Declamatio 18,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,62666,data/tlg2200/tlg00518,data
tlg2200.tlg00511.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00511.opp-grc1,Declamatio 11,Libanius,Richard Foerster,B.G. Teubner,1909,Latin,60934,data/tlg2200/tlg00511,data
tlg2200.tlg00516.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00516.opp-grc1,Declamatio 16,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,127260,data/tlg2200/tlg00516,data
tlg2200.tlg00529.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00529.opp-grc1,Declamatio 29,Libanius,Richard Foerster,B.G. Teubner,1911,Latin,62214,data/tlg2200/tlg00529,data
tlg2200.tlg00464.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00464.opp-grc1,Oratio 64,Libanius,Richard Foerster,Teubner,1908,Latin,250653,data/tlg2200/tlg00464,data
tlg2200.tlg00463.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00463.opp-grc1,Oratio 63,Libanius,Richard Foerster,Teubner,1908,Latin,59255,data/tlg2200/tlg00463,data
tlg2200.tlg00455.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00455.opp-grc1,Oratio 55,Libanius,Richard Foerster,Teubner,1908,Latin,61960,data/tlg2200/tlg00455,data
tlg2200.tlg00452.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00452.opp-grc1,Oratio 52,Libanius,Richard Foerster,Teubner,1908,Latin,84520,data/tlg2200/tlg00452,data
tlg2200.tlg00406.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00406.opp-grc1,Oratio VI,Libanius,Richard Foerster,Teubner,1903,Latin,23743,data/tlg2200/tlg00406,data
tlg2200.tlg00439.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00439.opp-grc1,Oratio 39,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,36331,data/tlg2200/tlg00439,data
tlg2200.tlg00401.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00401.opp-grc1,Oratio I,Libanius,Richard Foerster,Teubner,1903,Latin,415326,data/tlg2200/tlg00401,data
tlg2200.tlg00437.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00437.opp-grc1,Oratio 37,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,37301,data/tlg2200/tlg00437,data
tlg2200.tlg00408.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00408.opp-grc1,Oratio VIII,Libanius,Richard Foerster,Teubner,1903,Latin,22274,data/tlg2200/tlg00408,data
tlg2200.tlg00430.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00430.opp-grc1,Oratio 30,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,101646,data/tlg2200/tlg00430,data
tlg2200.tlg00453.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00453.opp-grc1,Oratio 53,Libanius,Richard Foerster,Teubner,1908,Latin,55448,data/tlg2200/tlg00453,data
tlg2200.tlg00454.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00454.opp-grc1,Oratio 54,Libanius,Richard Foerster,Teubner,1908,Latin,111998,data/tlg2200/tlg00454,data
tlg2200.tlg00462.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00462.opp-grc1,Oratio 62,Libanius,Richard Foerster,Teubner,1908,Latin,120294,data/tlg2200/tlg00462,data
tlg2200.tlg00431.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00431.opp-grc1,Oratio 31,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,74243,data/tlg2200/tlg00431,data
tlg2200.tlg00436.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00436.opp-grc1,Oratio 36,Libanius,Richard Foerster,In Aedibus B.G. Teubneri,1906,Latin,29234,data/tlg2200/tlg00436,data
tlg2200.tlg00409.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00409.opp-grc1,Oratio 9,Libanius,Richard Foerster,Teubner,1903,Latin,20554,data/tlg2200/tlg00409,data
tlg2200.tlg00407.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00407.opp-grc1,Oratio 7,Libanius,Richard Foerster,Teubner,1903,Latin,15430,data/tlg2200/tlg00407,data
tlg2200.tlg00438.opp-grc1.xml,urn:cts:greekLit:tlg2200.tlg00438.opp-grc1,Oratio 38,Libanius,Richard Foerster,B.G. Teubner,1906,Latin,37886,data/tlg2200/tlg00438,data
tlg2032.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg2032.tlg001.1st1K-grc1,Synagoge,Pappus Alexandrinus,Friedrich Hultsch,Weidmann,1876,Greek,935602,data/tlg2032/tlg001,data
tlg1220.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg1220.tlg001.1st1K-grc1,Batrachomyomachia,,Thomas W. Allen,Clarendon,1912,Greek,61211,data/tlg1220/tlg001,data
tlg2035.tlg117.1st1K-grc1.xml,urn:cts:greekLit:tlg2035.tlg117.1st1K-grc1,Oratio quarta contra Arianos [Sp.],Athanasius,William Bright,Clarendon,1884,Greek,138224,data/tlg2035/tlg117,data
tlg2035.tlg132.1st1K-grc1.xml,urn:cts:greekLit:tlg2035.tlg132.1st1K-grc1,Oratio III contra Arianos,Athanasius,William Bright,Clarendon,1884,Greek,309830,data/tlg2035/tlg132,data
tlg2035.tlg003.1st1K-lat1.xml,,De decretis Nicaenae synodi (Chapters 41 and 42),Athanasius of Alexandria,Gerhard Loeschke,J. C. Hinrichs'Sche Buchhandlung,1918,Latin,14898,data/tlg2035/tlg003,data
tlg2035.tlg003.1st1K-grc1.xml,urn:cts:greekLit:tlg2035.tlg003.1st1K-grc1,De decretis Nicaenae synodi (Chapters 41 and 42),Athanasius of Alexandria,Gerhard Loeschke,J. C. Hinrichs'Sche Buchhandlung,1918,Greek,30235,data/tlg2035/tlg003,data
